@relation FeaturesSetC_IG

@attribute MFCC5_Dias numeric
@attribute MFCC5_Sys numeric
@attribute LPC_Coefficient5 numeric
@attribute LPC_Coefficient4 numeric
@attribute atomFreq6 numeric
@attribute MFCC6_S2 numeric
@attribute atomFreq5 numeric
@attribute atomFreq7 numeric
@attribute MFCC5_S2 numeric
@attribute atomFreq8 numeric
@attribute atomFreq9 numeric
@attribute atomFreq10 numeric
@attribute MFCC6_S1 numeric
@attribute LPC_Coefficient6 numeric
@attribute atomFreq4 numeric
@attribute MFCC6_Sys numeric
@attribute LPC_Coefficient9 numeric
@attribute atomFreq13 numeric
@attribute atomFreq3 numeric
@attribute MFCC6_Dias numeric
@attribute LPC_Coefficient2 numeric
@attribute atomFreq11 numeric
@attribute LPC_Coefficient10 numeric
@attribute atomFreq14 numeric
@attribute atomFreq12 numeric
@attribute LPC_Coefficient8 numeric
@attribute MFCC5_S1 numeric
@attribute atomFreq2 numeric
@attribute MFCC2_S2 numeric
@attribute LPC_Coefficient14 numeric
@attribute atomFreq15 numeric
@attribute LPC_Coefficient15 numeric
@attribute atomFreq1 numeric
@attribute atomLen6 numeric
@attribute LPC_Coefficient11 numeric
@attribute MFCC4_S2 numeric
@attribute atomLen7 numeric
@attribute MFCC3_Dias numeric
@attribute MFCC13_Dias numeric
@attribute MFCC2_S1 numeric
@attribute MFCC7_Sys numeric
@attribute atomLen5 numeric
@attribute atomLen8 numeric
@attribute LPC_Coefficient3 numeric
@attribute atomLen4 numeric
@attribute MFCC7_Dias numeric
@attribute MFCC9_Dias numeric
@attribute atomLen9 numeric
@attribute LPC_Coefficient7 numeric
@attribute MFCC1_S1 numeric
@attribute MFCC12_Dias numeric
@attribute atomLen1 numeric
@attribute atomLen11 numeric
@attribute MFCC1_S2 numeric
@attribute MFCC4_Sys numeric
@attribute LPC_Coefficient13 numeric
@attribute atomLen13 numeric
@attribute LPC_Coefficient12 numeric
@attribute MFCC11_Dias numeric
@attribute atomLen3 numeric
@attribute MFCC13_Sys numeric
@attribute MFCC2_Dias numeric
@attribute atomLen10 numeric
@attribute atomPos4 numeric
@attribute atomPos3 numeric
@attribute atomLen2 numeric
@attribute MFCC3_Sys numeric
@attribute atomPos1 numeric
@attribute atomPos2 numeric
@attribute MFCC9_S1 numeric
@attribute MFCC4_S1 numeric
@attribute MFCC4_Dias numeric
@attribute MFCC1_Dias numeric
@attribute atomAmp2 numeric
@attribute atomPos5 numeric
@attribute MFCC9_Sys numeric
@attribute MFCC14_Dias numeric
@attribute atomLen15 numeric
@attribute atomPos11 numeric
@attribute atomAmp1 numeric
@attribute MFCC10_Dias numeric
@attribute atomAmp3 numeric
@attribute MFCC9_S2 numeric
@attribute atomPos14 numeric
@attribute LPC_Coefficient16 numeric
@attribute MFCC8_Dias numeric
@attribute MFCC14_Sys numeric
@attribute atomLen14 numeric
@attribute atomLen12 numeric
@attribute atomPos6 numeric
@attribute MFCC3_S2 numeric
@attribute MFCC12_Sys numeric
@attribute MFCC7_S2 numeric
@attribute atomPos15 numeric
@attribute MFCC10_Sys numeric
@attribute atomPos8 numeric
@attribute MFCC11_Sys numeric
@attribute MFCC2_Sys numeric
@attribute atomPos12 numeric
@attribute MFCC3_S1 numeric
@attribute atomAmp4 numeric
@attribute atomPos10 numeric
@attribute MFCC10_S1 numeric
@attribute atomPos9 numeric
@attribute MFCC1_Sys numeric
@attribute MFCC7_S1 numeric
@attribute atomPos7 numeric
@attribute MFCC10_S2 numeric
@attribute MFCC8_S1 numeric
@attribute atomPos13 numeric
@attribute MFCC12_S2 numeric
@attribute MFCC8_S2 numeric
@attribute MFCC14_S1 numeric
@attribute atomAmp5 numeric
@attribute MFCC13_S1 numeric
@attribute atomAmp6 numeric
@attribute Class {abnormal,normal}

@data
-0.16247,0.007741,0.002658,-0.092915,0.012912,0.28882,0.013672,0.012695,0.5545,0.013672,0.015625,0.013129,0.36474,0.053306,0.013889,0.50496,0.0455,0.018338,0.013129,0.41195,-0.58611,0.016168,0.024652,0.016168,0.019097,0.064365,0.91005,0.013455,5.0501,-0.00919,0.019314,0.000514,0.01671,272,0.006006,2.1716,202.67,-0.71149,-0.036028,4.7202,0.25179,186.67,177.78,-0.2533,291.56,0.215,0.18557,128,0.070235,-2.6451,-0.09931,227.56,172.44,-2.2965,2.0986,-0.011709,167.11,-0.006566,0.047152,273.78,-0.062019,5.2554,179.56,158.22,153.78,192,-0.47755,525.33,176.89,-0.13595,2.4056,2.1369,-7.4125,4.9786,148,0.12136,0.001871,208,386.67,6.553,-0.24473,3.4627,0.019472,222.67,0.013413,-0.21379,0.010205,259.56,184.89,353.78,1.5375,-0.095225,0.21841,359.56,-0.22501,260.44,0.002838,5.0414,358.67,1.6813,2.8105,338.22,-0.252,359.11,-6.1526,0.13273,608.44,-0.1428,-0.29512,308,-0.038606,-0.18838,0.044412,2.2896,-0.025029,1.9335,abnormal
-0.88515,-0.76844,0.071451,-0.003895,0.026406,-0.041104,0.021953,0.018281,-0.17664,0.024219,0.029844,0.023047,-0.070666,0.079775,0.018828,0.12946,0.036324,0.024609,0.015312,0.34791,-0.77507,0.021562,0.018643,0.018984,0.019141,0.050263,-0.17609,0.020469,5.6894,-0.019966,0.025469,0.007395,0.023125,117.76,-0.00406,1.5448,167.68,-0.1672,0.063599,5.6213,-0.12111,157.44,139.52,-0.22429,167.68,-0.096696,-0.012738,162.56,0.065261,-4.2042,-0.040922,128,189.44,-3.4131,1.8789,-0.032635,263.68,-0.02442,0.18386,151.04,-0.002557,5.2786,208.64,197.76,121.92,111.36,0.37533,629.12,33.92,-0.008823,1.6527,2.0465,-8.6421,4.5944,217.92,-0.02229,-0.08856,158.72,299.68,5.8521,-0.33182,2.5926,-0.02194,242.56,0.04911,-0.28638,-0.078657,179.2,172.8,353.92,1.8441,-0.056536,-0.018899,301.76,-0.28732,464.48,0.13345,5.4575,418.4,2.0326,1.8116,343.04,-0.12731,385.28,-7.7714,-0.15091,421.76,-0.15187,-0.29292,267.68,-0.070162,-0.18691,-0.035302,1.5965,-0.01895,1.3007,normal
-0.077853,-0.5594,0.1247,0.031402,0.013672,0.0645,0.021366,0.01527,-0.090709,0.015921,0.01379,0.016098,0.029721,0.11872,0.015507,0.12831,-0.002142,0.021366,0.020597,0.18024,-0.74195,0.016158,-0.015157,0.022727,0.018288,0.022049,0.20932,0.018939,5.724,0.000694,0.025864,0.006079,0.019176,198.79,-0.007579,1.2995,197.82,0.083394,-0.0289,5.6553,0.1831,142.55,179.39,-0.23441,131.88,0.28365,0.21945,218.18,0.069706,-1.2128,-0.029059,180.36,201.7,-2.4828,1.6338,0.000793,191.03,-0.000684,-0.080328,147.39,-0.025327,5.3684,209.45,135.27,393.45,106.67,-0.64099,21.818,116.12,0.018255,1.5048,1.8586,-4.701,3.5916,121.33,0.27259,0.000885,194.91,304.48,4.8182,-0.23827,2.5041,0.14898,339.39,0.028149,-0.097347,-0.018273,154.18,149.33,322.55,0.74535,-0.039114,0.19632,245.7,-0.25592,257.21,-0.018696,5.3329,288.24,1.5635,1.9862,278.55,-0.16975,352,-5.5324,0.12681,243.39,-0.18462,-0.12771,218.91,0.026558,-0.068972,-0.024219,1.4588,-0.039664,1.2522,normal
-1.2926,-1.1876,0.21922,0.10971,0.030809,-0.40244,0.020161,0.016129,-0.78273,0.019027,0.017389,0.022744,-0.25193,0.16646,0.023311,-0.20544,-0.05966,0.021484,0.018082,-0.067036,-1.0155,0.018271,-0.058995,0.023059,0.021925,-0.018488,-0.3742,0.022933,6.1162,0.02375,0.025076,0.019402,0.015751,193.03,-0.030274,1.2584,121.81,-0.95764,0.02394,5.737,0.086485,301.42,150.71,-0.27085,228.13,0.041745,0.23643,147.61,0.06598,-4.8273,-0.16758,117.68,210.58,-5.1835,1.6663,0.020223,216.77,-0.001293,0.007875,208.52,0.038974,5.3452,155.87,141.03,463.23,124.9,-0.51184,10.323,151.35,0.10325,1.4403,1.8861,-9.7418,3.3085,103.48,0.18304,0.003976,182.71,262.32,7.1693,-0.18484,2.9073,0.074435,340.9,0.004764,-0.27348,0.016592,207.48,184.77,353.55,1.1909,-0.11589,0.15333,231.61,-0.20281,263.74,-0.021987,5.3396,305.03,1.6191,2.4859,428.9,-0.064288,262.32,-8.8139,0.1022,197.16,-0.14144,-0.20861,356.65,-0.009894,-0.19365,-0.018512,2.1002,-0.000661,1.7724,normal
-0.52817,-0.56445,0.090716,-0.012185,0.020703,-0.12316,0.025391,0.019531,-0.040285,0.024349,0.01888,0.023438,0.027724,0.10574,0.021224,-0.12576,0.004873,0.022396,0.020443,0.088286,-0.64145,0.023177,-0.013185,0.023112,0.022982,0.031564,0.53548,0.018229,5.8464,0.005965,0.026823,0.013874,0.021615,133.33,-0.010097,1.4565,125.87,0.5524,-0.001463,5.4698,0.26217,135.47,145.07,-0.24271,147.2,0.33469,0.1161,137.6,0.073612,-6.1958,-0.006136,117.33,147.2,-8.1802,1.585,-0.000962,142.93,-0.005968,-0.023286,154.67,-0.03027,5.4669,154.67,56.8,283.2,151.47,0.9036,4.8,223.47,-0.079688,1.8566,1.9451,-14.215,2.8986,49.867,0.15217,0.030329,112,127.73,6.0385,-0.23061,2.4169,0.012571,275.33,0.017697,-0.2117,0.04035,186.67,149.33,185.2,2.4394,-0.022703,0.11224,268.93,-0.12281,305.87,-0.003372,5.58,232.8,3.0402,1.792,242.13,-0.084918,249.33,-12.51,-0.017528,397.73,-0.1003,-0.18027,191.33,-0.019432,-0.14004,-0.005204,1.3786,-0.031863,1.0465,normal
-0.26936,-0.3679,0.14493,0.057744,0.015951,-0.1217,0.020291,0.01378,-0.17662,0.017795,0.021159,0.02398,-0.075678,0.11961,0.01888,-0.15211,-0.022205,0.022461,0.013346,-0.14148,-0.91936,0.019748,-0.020828,0.017253,0.012587,0.004849,0.29263,0.012695,6.0084,0.003311,0.016927,0.005133,0.016602,254.22,-0.01178,1.0267,204.44,0.73144,-0.040144,5.78,0.22242,216.89,220.44,-0.17995,181.33,0.063358,0.074699,234.67,0.058306,-2.9488,0.090322,145.78,183.11,-6.9054,0.90228,0.00163,142.22,-0.002202,-0.038736,234.67,-0.047256,6.0579,149.33,176,42.222,284.44,1.4102,5.7778,21.333,-0.070797,1.3027,1.0932,-8.793,4.8629,108.67,0.056391,-0.014179,188.44,262.44,6.6303,-0.17054,3.3777,0.044983,243.56,0.021204,-0.26206,-0.029267,190.22,266.67,204.44,1.6969,0.072025,0.033448,326,-0.13369,134.22,-0.072684,6.3413,219.33,2.5896,2.2488,210.67,-0.095592,151.11,-7.0568,-0.034732,110.89,-0.13597,-0.12616,280.44,0.034105,-0.12019,-0.030606,1.9278,-0.058445,1.6342,normal
0.24491,0.16643,0.053549,-0.11828,0.0102,0.17671,0.016276,0.015625,0.58004,0.014106,0.01454,0.022352,0.066865,0.046364,0.018012,0.35901,0.049571,0.020399,0.018229,0.42013,-0.53935,0.018555,0.021252,0.013889,0.021701,0.056513,0.50357,0.017578,5.3561,-0.010247,0.020725,0.003015,0.017795,234.67,0.009149,2.0362,117.33,-0.005734,-0.037007,5.4462,0.23062,206.22,252.44,-0.13291,158.22,0.23557,0.063579,124.44,0.087544,-2.5944,-0.075796,227.56,213.33,-7.7386,2.2673,-0.010171,160,-0.006725,-0.003737,170.67,-0.030881,5.0286,106.67,135.11,126.67,156.44,0.28191,11.556,392.89,-0.086576,1.5395,2.5115,-11.055,2.3612,135.11,0.10255,0.022481,188.44,235.11,5.3058,-0.26675,2.0555,-0.12044,328,0.01745,-0.33617,0.050351,190.22,145.78,159.11,2.2517,-0.087457,0.10695,249.33,-0.19039,187.78,-0.023599,4.6061,243.78,2.5606,1.5355,168.44,-0.059079,214.22,-10.991,0.008802,152.89,-0.20601,-0.1596,306.89,-0.022409,-0.25185,0.001774,1.3637,-0.023075,1.149,abnormal
-0.41973,-0.46724,0.10983,-0.01769,0.02846,-0.38654,0.025856,0.026228,-0.17916,0.018229,0.017857,0.029111,-0.62279,0.13542,0.020182,-0.42222,-0.005815,0.02567,0.021763,-0.28271,-0.7055,0.017857,-0.019279,0.022786,0.027716,0.047145,-0.33669,0.01516,5.9013,0.009969,0.02567,0.021019,0.02567,155.43,-0.030093,1.2769,150.86,1.6623,-0.04226,6.2052,-0.15392,146.29,105.14,-0.28069,152.38,-0.050451,0.043739,156.95,0.10094,-7.3325,-0.048491,109.71,155.43,-10.963,1.5274,-0.006392,94.476,-0.021972,-0.029678,179.81,-0.038451,5.8924,173.71,149.33,167.24,220.95,1.7831,110.1,113.52,-0.024808,1.1584,1.8942,-16.327,3.9678,312.38,0.054354,0.041519,170.67,226.29,5.4148,-0.15769,3.1946,0.0272,239.43,0.019485,-0.31601,0.015413,135.62,132.57,335.81,2.4472,-0.002084,-0.18428,237.14,-0.071886,240,-0.026642,5.9232,236.57,2.9688,2.5138,262.48,-0.054617,309.33,-15.481,-0.33724,105.52,-0.015832,-0.19199,188.38,-0.030899,-0.20299,-0.038693,2.0432,-0.07095,1.5988,normal
-0.21637,-0.3268,0.11873,0.079194,0.020888,0.043038,0.017361,0.018772,-0.004737,0.022569,0.017578,0.021267,-0.094777,0.091154,0.019911,-0.051671,0.001923,0.026855,0.017144,0.062642,-0.86323,0.022624,-0.008404,0.023112,0.017253,0.020596,0.073522,0.016493,6.1865,0.017402,0.0236,0.019225,0.015842,152.89,-0.01271,0.86188,161.78,0.77853,-0.029256,6.0807,0.17207,144.89,168,-0.11638,155.56,0.19454,0.098008,150.22,0.05132,-5.041,0.026499,97.778,213.33,-6.7366,0.57206,0.008009,140.44,-0.003719,-0.027208,136.89,-0.043434,6.2577,152,168.56,207.44,155.56,1.0874,34.222,176.78,-0.050694,1.0037,0.70997,-10.427,3.2933,206.44,0.06476,-0.01452,145.78,188,5.7618,-0.089125,2.3595,-0.011918,210.11,0.008342,-0.15693,0.004189,178.67,100.44,224.44,2.3291,-0.005792,0.1672,199.33,-0.027843,150.67,0.00728,6.1239,254.11,2.7132,1.7662,231,-0.068852,291.89,-9.3619,-0.032839,156.89,-0.05151,-0.11408,205.22,-0.090191,-0.079594,-0.015346,1.5041,-0.014015,1.1974,normal
-1.0049,-0.82931,0.20998,0.15413,0.027561,-0.43024,0.022569,0.018283,-0.52334,0.029243,0.026693,0.028537,-0.25124,0.13753,0.022244,0.035434,-0.054665,0.021484,0.023112,0.22822,-1.0699,0.022081,-0.036558,0.025553,0.021322,-0.036954,-0.16797,0.018717,5.7999,0.014566,0.027886,0.007862,0.019477,173.33,-0.008414,1.3549,171.56,-1.5595,0.016751,5.656,-0.31349,191.11,130.67,-0.18604,154.67,-0.33431,0.26045,162.67,0.031644,-3.4393,-0.15547,190.22,196.44,-3.2721,2.042,0.016963,207.11,0.010859,0.10739,136,0.033028,4.8443,169.78,314.33,255.56,204.44,-1.127,187.56,144.89,0.088666,1.7122,2.0637,-7.9542,7.1215,341.89,0.23426,-0.064429,167.11,344.44,8.4956,-0.37369,5.7178,0.23186,337.89,-0.002211,-0.23415,-0.006097,184,203.56,336.89,1.0067,-0.1046,-0.33533,378,-0.34294,304.89,0.15097,4.917,333.56,1.3372,5.0531,320.22,-0.13433,382.67,-7.8788,-0.19803,417.33,-0.089858,-0.23308,320.22,-0.016845,-0.24792,-0.020617,4.1199,-0.020494,3.3957,normal
0.50664,0.56025,-0.053655,-0.14231,0.008681,-0.002805,0.009983,0.016059,0.56875,0.011936,0.015842,0.011502,0.061398,0.001978,0.01237,0.12865,0.056189,0.018663,0.009549,0.13809,-0.39839,0.013021,0.050195,0.018446,0.010851,0.053479,0.69377,0.009766,5.2155,-0.002023,0.015191,-0.012624,0.010634,216.89,0.039294,1.9001,213.33,1.9802,-0.036809,5.2995,0.03927,238.22,177.78,-0.25704,263.11,0.02423,0.017459,234.67,0.037287,-11.182,-0.010801,256,195.56,-12.074,2.278,0.011427,227.56,0.025844,-0.059103,263.11,-0.033396,5.4379,184.89,204.44,332.44,241.78,1.7095,165.33,341.33,-0.13123,1.9811,2.4593,-14.172,2.8045,353.78,0.000251,0.009639,167.11,163.56,3.4962,-0.12396,2.1038,-0.10406,334.22,-0.017767,-0.36085,0.005021,184.89,131.56,368,2.7961,-0.024866,-0.11416,418.22,-0.1213,441.78,-0.025939,5.0883,465.78,2.8459,1.72,206.22,-0.14644,372.44,-13.795,-0.1215,431.11,-0.075923,-0.29594,180.44,-0.07834,-0.27857,-0.003251,1.4219,0.000746,1.2292,abnormal
-0.59771,-0.64599,0.15809,0.16748,0.020559,-0.1161,0.018914,0.026316,0.025588,0.022821,0.02426,0.022615,0.2208,0.067866,0.019737,0.15261,-0.00276,0.02241,0.017681,0.30636,-0.97271,0.026316,-0.009279,0.031558,0.012952,-0.027656,0.75694,0.015625,5.7624,0.03796,0.021587,-0.001538,0.015625,114.53,0.002328,1.4436,131.37,-0.59266,0.0469,5.3962,0.063581,129.68,102.74,-0.10212,121.26,0.22073,0.26453,111.16,-0.000914,0.37794,-0.12272,256,79.158,-1.3597,1.9385,-0.007317,122.95,-0.00614,-0.017833,185.26,0.028222,5.0044,85.895,179.58,387.37,107.79,-0.35577,0,80,0.01175,1.9167,2.151,-7.6552,5.5757,81.474,0.22677,0.011649,173.47,244.42,9.1712,-0.25788,3.5301,0.10609,376.42,0.009762,-0.10949,0.006066,129.68,128,220,2.0387,-0.07349,0.14875,209.68,-0.22132,385.68,0.000925,4.9541,282.53,3.0176,2.7665,246.95,-0.0424,316.63,-7.2407,0.067203,354.11,-0.083591,-0.088456,256.63,-0.12382,-0.006643,-0.013808,2.1867,-0.089149,1.8477,normal
-0.55489,-0.73991,0.071235,-0.003981,0.016665,-0.085875,0.01761,0.021925,-0.31736,0.02013,0.020571,0.020917,-0.44382,0.087622,0.02391,-0.22722,0.023189,0.022114,0.016633,-0.089252,-0.56015,0.028446,0.015085,0.027029,0.025737,0.042848,-0.3596,0.012853,6.0422,0.000545,0.027785,0.003709,0.016759,224,0.01095,0.72287,146.06,1.7613,-0.095248,6.3586,-0.14429,169.81,117.68,-0.16714,168.26,-0.070105,0.21824,154.32,0.067202,-7.4575,0.037208,78.452,118.19,-13.889,0.6415,0.005515,166.71,0.008809,0.018229,137.29,-0.10582,6.2006,150.71,28.968,29.677,193.03,1.3501,44.065,36,0.023349,0.70736,1.2127,-16.752,1.9481,66.194,0.15007,0.057299,141.42,148.58,3.9244,-0.14147,1.3376,0.10924,190,0.013173,-0.29204,0.045356,158.97,144,86.968,2.018,0.014818,-0.049201,210.52,-0.17503,188.52,-0.021399,6.0622,173.48,2.7607,1.0925,174.26,-0.04979,168.32,-15.592,-0.25711,192.45,-0.11662,-0.11918,158.65,0.010105,-0.16278,-0.001873,0.81681,-0.065692,0.70493,normal
-1.1628,-1.416,0.028368,-0.067518,0.012277,0.27268,0.011509,0.016044,-0.48144,0.015485,0.018485,0.021136,-0.072233,0.070506,0.010951,0.26029,0.040068,0.016392,0.011789,0.54178,-0.49019,0.020508,0.023201,0.020926,0.017927,0.063607,-0.40247,0.008929,5.0629,-0.00969,0.018415,-0.008988,0.01423,193.14,0.009201,1.9325,185.14,-1.3243,-0.026574,5.3825,0.01967,212.57,139.43,-0.22735,203.43,0.30764,0.47747,145.14,0.077685,-4.0171,-0.21703,134.86,108.57,-5.456,1.8164,-0.006095,280,0.000207,-0.041927,124.57,0.032726,4.611,158.86,82.429,279.86,233.14,-1.2703,16.857,65.714,0.19924,1.723,2.1528,-8.3687,3.4479,341.14,0.38236,-0.04975,221.71,339,5.8865,-0.22405,1.9748,0.29687,308.86,-0.003148,0.20887,-0.013258,137.14,188.57,185.86,0.42986,-0.13659,0.42755,330.57,-0.1987,284.57,0.007886,4.695,186.57,1.3076,1.5758,232,-0.12817,228,-7.7545,0.13271,370,-0.26649,-0.11027,280.57,-0.16025,0.036622,0.015612,1.5348,-0.021565,1.3636,normal
-1.0004,-0.84702,0.13795,0.043728,0.022418,-0.36133,0.017323,0.020465,-0.42402,0.021739,0.026834,0.021739,-0.13786,0.13718,0.019022,-0.14545,-0.006277,0.024541,0.02089,-0.053211,-0.94551,0.022588,-0.037941,0.024032,0.023438,0.042425,0.33926,0.02123,5.6822,0.006868,0.024372,0.034463,0.015455,128,-0.049474,1.5278,143.3,-1.6433,0.083057,5.3234,-0.21171,148.87,160,-0.24428,178.09,-0.13437,0.52873,134.96,0.09538,-1.0303,-0.1401,178.09,128,-1.1558,2.2343,-0.010399,204.52,-0.040153,-0.13694,121.04,0.10722,4.8392,128,233.74,271.48,122.43,-1.1563,3.8261,395.48,0.2742,2.2386,2.2753,-5.9675,5.2034,490.96,0.40792,-0.005407,194.78,246.61,6.6638,-0.26881,4.5031,0.30427,297.39,0.020269,-0.16497,0.024151,169.74,97.391,151.3,0.85396,-0.094425,0.039002,268.17,-0.28649,396.87,-0.1272,4.887,547.13,1.6455,3.1648,459.65,-0.066432,461.91,-5.3298,-0.041029,335.83,-0.048428,-0.20369,336.7,-0.022004,-0.091288,0.031478,2.4504,0.052576,1.9072,normal
-1.2859,-1.2484,0.000633,-0.088957,0.016151,0.25324,0.015325,0.016827,0.052285,0.017278,0.015024,0.018029,-0.024237,0.053637,0.010517,0.28249,0.050236,0.017127,0.015325,0.40434,-0.51528,0.014348,0.024946,0.021184,0.016977,0.066532,-0.021502,0.016827,5.1966,-0.011808,0.018555,0.001314,0.014724,205.54,0.003636,1.8,152.62,-1.8206,-0.026935,5.2356,0.14216,219.08,141.54,-0.23449,233.85,0.30809,0.49882,89.846,0.071929,-0.002838,-0.20589,157.54,253.54,-0.90797,2.0337,-0.016385,146.46,-0.010776,0.014648,120.62,-0.005472,4.457,121.85,86.462,166.15,204.31,-1.4776,50.462,472.92,0.15664,1.8342,2.1208,-5.2172,4.5855,320,0.40908,-0.017921,167.38,302.77,6.3634,-0.25492,3.668,0.21577,347.08,0.017121,0.18243,0.014617,160,168.62,408.31,1.0564,-0.17743,0.39022,433.23,-0.28766,361.08,0.024902,4.6912,326.62,1.5396,2.6291,461.85,-0.0897,154.62,-4.8028,0.18771,350.92,-0.17183,-0.092957,364.62,-0.11728,-0.050437,0.003883,2.0948,-0.065693,1.7192,normal
-1.5118,-1.1549,0.10998,0.01311,0.018601,-0.27506,0.023251,0.018415,-0.64606,0.024089,0.021949,0.026507,-0.004772,0.11583,0.019531,0.055847,-0.001634,0.021298,0.021205,0.087439,-0.83037,0.019159,-0.010505,0.022042,0.019903,0.035756,0.08001,0.019159,5.5906,-0.001406,0.028274,0.01401,0.015997,131.05,-0.018282,1.5088,172.19,-1.9315,-0.023795,4.704,-0.022502,163.05,170.67,-0.23709,124.95,-0.15759,0.3234,167.62,0.07886,-0.82325,-0.25552,225.52,201.14,-0.17213,2.2409,-0.01223,220.95,-0.017971,0.086439,106.67,-0.026859,4.5579,187.43,421.52,195.81,146.29,-1.1888,211.81,307.05,0.096561,2.0677,2.2218,-5.2305,6.1007,278.1,0.33534,-0.053351,124.95,370.86,8.5216,-0.22048,4.737,0.207,391.05,0.03112,-0.21669,-0.037923,181.33,190.48,284.95,0.66397,-0.1924,0.041085,378.1,-0.18458,448.76,0.032836,4.8875,309.52,1.2733,3.0989,312.38,-0.070307,300,-4.1971,0.15099,377.9,-0.014715,-0.241,323.05,-0.05976,-0.17193,0.009675,2.3126,-0.044702,2.0086,normal
-0.57798,-0.46238,0.081496,-0.050185,0.020616,-0.17259,0.020074,0.025065,-0.24104,0.018012,0.016927,0.028103,0.11747,0.12429,0.01747,-0.18368,0.021926,0.024631,0.016927,0.14213,-0.64437,0.023003,-0.015615,0.022027,0.021701,0.062149,0.67631,0.014974,5.6687,0.008988,0.023546,0.027343,0.01888,158.22,-0.028408,1.5792,232.89,-0.07267,0.003171,5.1813,-0.076494,195.56,147.56,-0.29368,209.78,0.00245,0.083446,229.33,0.10623,-1.7904,-0.10066,177.78,172.44,-6.2878,1.874,-0.01116,225.78,-0.025203,0.019592,216.89,-0.000535,5.2567,177.78,76,44.444,144,0.53776,8.8889,20.444,-0.049431,2.0239,2.1013,-9.5076,3.4062,225.78,0.049306,-0.066635,211.56,189.11,6.7081,-0.36212,2.6035,0.09234,226.89,0.038952,0.090414,-0.046555,213.33,149.33,321.33,1.3354,-0.064951,-0.018721,313.78,-0.33536,359.78,0.01746,5.4416,334.22,2.8266,1.7189,218.22,-0.14968,192.22,-8.1639,0.026854,228.89,-0.20635,-0.11396,276.89,-0.025162,-0.034082,-0.050404,1.3106,-0.046143,1.0943,normal
0.97962,0.87899,0.081707,-0.001279,0.015974,-0.10388,0.0143,0.018973,0.85222,0.016881,0.021136,0.020508,0.065222,0.086797,0.017369,-0.33527,0.011571,0.022879,0.018206,-0.32125,-0.66486,0.022391,0.004933,0.020438,0.02002,0.032752,0.93632,0.013951,5.6979,-0.005882,0.020647,0.007135,0.016044,107.43,-0.000495,1.5112,162.29,-0.64532,0.023231,5.4254,0.36586,238.86,148.57,-0.20535,172.57,0.44763,-0.30169,162.29,0.06334,-5.2089,-0.03395,187.43,125.71,-8.7682,1.2649,-0.008306,165.71,-0.005155,-0.10673,194.29,0.025289,6.1394,177.14,172.86,193.14,116.57,-0.20647,8.5714,17.429,-0.17915,1.8107,1.3501,-14.378,4.299,179.71,-0.3128,-0.052961,132.57,315.43,5.8834,0.055299,2.506,-0.27453,207,0.027357,-0.05471,-0.048453,164.57,137.14,50.143,1.9923,-0.020485,0.013695,229.57,0.047131,136,-0.057034,5.9842,277.14,2.8349,2.2577,212.29,-0.035113,219.57,-13.623,-0.1362,120.71,-0.071955,-0.18286,272.57,-0.085004,-0.064416,-0.014238,1.7119,-0.004202,1.2843,normal
0.12716,0.23254,1.6398,1.8814,0.37701,0.12187,0.40068,0.36144,0.21129,0.35294,0.35461,0.36604,0.036555,1.3265,0.39614,0.11174,0.7559,0.37132,0.39246,0.090295,1.5512,0.35886,0.67769,0.36345,0.36552,0.87063,0.21899,0.36765,5.114,0.26926,0.35346,0.19856,0.35754,64,0.57043,1.7772,50.824,1.1642,-0.051852,4.3355,0.13168,76.235,46.118,1.8775,32,0.10767,0.060557,82.824,1.0815,-1.9557,-0.011534,32,149.65,-3.8326,1.8871,0.35746,166.59,0.46105,-0.017934,32,-0.038606,5.2008,72.471,536.12,714.12,32,1.2868,642.71,645.65,-0.034973,1.3134,1.8076,-3.9669,1.5282,413.88,0.02472,-0.002916,109.18,601.18,1.568,-0.13111,1.4376,0.001313,616.35,0.085056,-0.22789,-0.003141,95.059,73.412,528.94,1.1841,-0.015041,0.1542,749.88,-0.11789,714.82,-0.045157,5.4257,755.41,1.2295,1.3853,711.18,-0.074911,762.24,-4.156,0.09332,562.47,-0.12759,-0.12534,512.71,-0.015025,-0.19442,0.009637,1.3544,-0.021373,1.3219,abnormal
