MFCC1_S1,MFCC6_S1,MFCC2_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC5_Sys,MFCC6_Sys,MFCC13_Sys,MFCC1_Dias,MFCC3_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,atomPos4,atomLen6,atomFreq6,atomPos6,atomLen7,atomLen11,atomFreq11,atomFreq15,LPC_Coefficient2,LPC_Coefficient4,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient14,Class
-3.8719,0.36162,5.5615,1.1972,0.53491,0.36196,0.36837,0.25444,-0.097705,-7.7927,2.1686,0.22696,0.2383,0.27401,-0.063705,-0.056853,-0.0094706,384.89,135.11,0.0073785,347.56,224,220.44,0.01454,0.014323,-0.31619,-0.13398,0.036921,0.04251,-0.0088682,normal
-10.606,0.01624,5.2033,1.3418,0.23668,0.022101,0.24814,0.0070283,-0.024686,-13.001,1.0216,0.042125,-0.033231,0.15865,-0.026783,-0.052557,0.010288,480,128,0.054688,1232,75.636,133.82,0.065341,0.14205,-0.18157,0.089295,0.067121,0.14304,0.073445,normal
-8.0424,0.17415,5.0722,1.7858,0.79385,0.2619,0.70373,0.20972,-0.041801,-9.5105,2.4683,0.64259,0.21143,0.1085,-0.028456,-0.02826,0.0061688,1194.9,128,0.0625,480,512,32,0.03125,0.037642,-0.73954,-0.28272,-0.036391,0.055194,0.041354,normal
-0.86041,0.43852,5.9851,1.0581,0.56316,0.36781,0.20882,0.26638,0.00033483,-5.4884,1.3163,0.2078,0.19999,0.38768,-0.016779,0.018231,0.027736,248,304,0.0070801,302,216,148,0.0085449,0.01123,-0.40267,-0.15184,0.046512,0.049056,0.0013045,normal
-3.6101,0.1888,5.456,1.6193,0.50574,0.14062,-0.061691,0.10406,-0.029803,-6.8331,0.37087,-0.088793,0.14408,0.25712,-0.0087938,-0.063716,-0.004037,261.33,216.89,0.0034722,257.78,142.22,256,0.025174,0.020182,-0.69335,0.019587,-0.0047889,0.0030628,-0.00078528,normal
-5.6386,0.49206,5.4868,1.2756,0.55429,0.11467,0.70684,0.23061,-0.055452,-11.258,1.2208,0.83223,0.24373,0.35161,-0.077144,-0.09139,-0.006301,224,251.43,0.010882,344,251.43,301.71,0.0086496,0.0066964,-0.29675,-0.119,0.008839,0.020795,0.0022783,normal
-4.3551,0.18709,6.1061,0.86715,0.075275,-0.0083071,-0.055384,0.06929,-0.043963,-10.681,1.1357,-0.18236,0.046122,0.29904,-0.036741,-0.034762,-0.014726,361,224,0.0078125,186,164,200,0.016602,0.017822,-0.48211,-0.090477,0.01781,0.03136,0.010971,normal
-13.617,-0.13044,6.5713,0.78167,0.094759,-0.11567,-0.17034,-0.4063,-0.074015,-19.65,0.9635,-0.0033359,-0.22161,0.23646,0.057279,-0.025536,-0.031777,104,172.8,0.0097656,247.2,195.2,108.8,0.0099609,0.013281,-0.6705,-0.074534,0.054856,0.047351,-0.0069679,normal
-5.7868,0.099303,5.3621,1.3987,0.33677,0.26582,0.36994,0.22489,-0.058298,-7.9907,1.7162,0.38086,0.22292,0.15376,-0.048865,-0.067494,0.020166,352,46.545,0.03125,1229.1,128,64,0.03125,0.03125,-0.96068,-0.23745,0.098669,-0.03316,0.02581,normal
-2.9183,0.50907,5.3073,1.7378,0.94994,0.36769,0.50942,0.17345,-0.023527,-11.708,2.556,0.52856,0.20853,0.11329,-0.019169,-0.029148,0.013575,345.14,237.71,0.0092076,356.57,265.14,274.29,0.015904,0.015067,-0.40818,-0.15527,0.052446,0.05069,-0.007921,normal
-1.1273,0.12657,5.6933,1.3159,-0.25103,0.060606,-0.55738,0.14987,-0.04194,-4.5785,-0.81792,-0.4767,0.048501,0.21285,-0.01778,-0.051617,0.021442,232,202.67,0.0032552,317.33,227.56,142.22,0.011068,0.010851,-0.70185,-0.063872,0.053145,0.020806,0.0068777,abnormal
-4.2361,0.10898,5.748,1.122,-0.27703,0.09369,-0.30312,0.12658,-0.062467,-7.9163,-0.44739,-0.26087,0.17482,0.24684,-0.031355,-0.051344,-0.022927,244.8,204.8,0.0095703,264.8,102.4,64,0.020313,0.018164,-0.39077,-0.11789,0.070895,0.061834,-0.023226,normal
-2.5409,0.29287,5.3985,1.406,0.71138,0.23882,0.38145,0.042468,-0.0030645,-6.7314,1.0716,0.33527,0.14079,0.273,-0.019772,-0.027749,-0.00837,280,224,0.0068359,240,176,176,0.012207,0.0083008,-0.6102,-0.079539,0.037143,0.036181,-0.0057607,normal
-1.5462,0.32176,4.9923,1.5817,0.079112,0.49945,0.13287,0.58313,-0.11413,-3.0594,1.4117,0.13503,0.46354,0.35661,-0.032612,-0.066566,0.028448,896,49.455,0.0625,65.818,69.818,58.182,0.055398,0.040838,-1.3589,-0.36328,0.16878,-0.032412,0.020356,abnormal
-20.103,-0.14681,6.3426,0.72126,0.12675,-0.30253,-0.12438,-0.43783,-0.035818,-25.323,0.92482,0.010588,-0.439,0.17243,0.079186,-0.00069064,-0.023887,159.2,198.4,0.010352,325.6,230.4,140.8,0.016797,0.018164,-0.50344,-0.10957,0.067,0.043467,-0.013634,normal
-6.2888,0.098513,5.5718,1.2279,0.35742,0.1664,0.50708,0.21208,-0.0081969,-11.629,2.5176,0.52525,0.18854,0.077472,-0.012121,-0.020423,-0.021066,576,256,0.042969,800,128,64,0.09375,0.029119,-0.73546,-0.41609,0.052195,0.068779,-0.047251,normal
-5.1401,0.49412,5.6659,1.0012,0.47877,0.31489,0.73167,0.31228,-0.036664,-14.974,2.3069,0.67212,0.23451,0.10989,-0.024725,-0.04811,-0.0078959,609,204,0.0090332,216.5,180,104,0.01416,0.022461,-0.41413,-0.1293,0.045654,0.039684,-0.0068479,normal
-5.1383,0.099425,5.4751,1.4003,0.1568,0.21163,0.19354,0.36847,-0.072357,-6.583,1.554,0.16562,0.2976,0.23144,-0.11119,-0.053073,0.010399,11.636,64,0.03125,1296,256,512,0.042969,0.0097656,-1.1071,-0.5612,0.15044,-0.042216,-0.01742,normal
-9.3795,0.12557,5.0841,1.5343,0.80265,0.33663,0.7095,0.20506,-0.024512,-11.463,1.3887,0.67309,0.25773,0.25594,-0.060839,0.025737,-0.00092356,561.09,128,0.054688,1264,512,32,0.03125,0.04652,-1.1424,-0.4542,-0.14212,0.20721,-0.054152,normal
-4.368,0.15382,6.062,1.1336,0.16177,-0.0026517,-0.055503,-0.12374,-0.071448,-9.105,0.9253,-0.20271,-0.065002,0.031554,-0.076066,-0.061072,0.035297,379,184,0.0085449,307,168,216,0.020508,0.014648,-0.80769,-0.006122,0.037251,0.0031384,0.014252,normal
-3.6752,0.20911,5.2513,1.456,0.6574,0.33571,0.73623,0.30529,-0.0021658,-4.8415,1.631,0.75178,0.258,0.13909,-0.047967,-0.057414,-0.015874,608,75.636,0.058416,396.36,244.36,128,0.039062,0.036399,-0.87625,-0.12375,0.035926,-0.027623,0.057475,normal
-2.3338,0.28165,4.9336,1.6698,0.72003,0.42051,0.81829,0.51262,-0.05725,-6.3086,2.2324,0.62322,0.43277,0.20582,-0.030352,-0.023917,0.023505,512,46.545,0.038352,673.45,122.18,512,0.037109,0.046875,-1.2114,-0.57161,-0.18053,0.29455,-0.05164,abnormal
-5.2419,0.047008,6.0418,1.1471,0.31236,0.11992,0.12923,0.17221,-0.07073,-13.863,1.6648,0.11793,0.027881,0.19652,0.02604,-0.031638,-0.045146,220,236,0.0097656,261.5,248,200,0.012939,0.01709,-0.75742,-0.040449,0.047817,0.0039475,0.0049158,abnormal
-1.8307,-0.071058,5.6141,1.1925,0.32067,0.10419,0.19964,0.05479,-0.031913,-3.9006,0.629,0.14809,0.026793,0.08398,-0.011061,-0.037037,0.026389,744.73,64,0.03125,1360,256,512,0.060547,0.023438,-0.50824,-0.12169,0.079779,0.073886,-0.049319,normal
-14.682,0.24731,5.4037,1.5231,0.81458,0.34998,0.39134,0.27239,-0.050403,-20.015,0.74364,0.17209,0.078042,0.43335,-0.024445,-0.069037,0.012282,197.71,365.71,0.0086496,118.86,329.14,192,0.012277,0.021205,-0.62903,-0.049656,0.030968,0.057218,-0.0032738,abnormal
-3.351,0.12183,5.1515,1.5425,0.67626,0.22291,0.69309,0.24214,-0.069782,-5.8432,2.3469,0.68019,0.24775,0.10563,-0.034646,0.0037302,-0.01214,166.91,58.182,0.033381,1096.7,256,232.73,0.046342,0.092685,-1.2939,-0.53472,0.031449,0.053985,0.077875,normal
-3.1363,0.32521,5.7604,1.3254,0.56093,0.25066,0.29673,0.21729,-0.033432,-13.586,0.86735,0.31995,0.25268,0.19472,-0.048689,-0.047432,-0.01269,220.8,172.8,0.012109,201.6,201.6,195.2,0.018945,0.012695,-0.34507,-0.11426,0.070999,0.067431,-0.026395,normal
-5.4111,0.10121,5.2669,1.3452,0.39759,0.17957,0.060915,0.073929,-0.050884,-12.065,0.70651,0.046104,0.13282,0.46153,-0.03974,-0.094404,0.0046991,80,248.89,0.0071615,314.67,163.56,131.56,0.011719,0.0080295,-0.2867,-0.13414,0.047964,0.064816,0.00067673,abnormal
-5.1019,0.15695,5.3071,1.7085,0.97677,0.49661,0.093958,0.34399,-0.085854,-15.727,2.1176,0.79788,0.41313,0.22427,-0.031248,-0.047959,-2.63E-05,521,192,0.0078125,328,284,120,0.013184,0.0039062,-0.38027,-0.15115,0.053391,0.057021,-0.0042215,abnormal
-4.6838,0.33073,4.9626,1.6996,0.8419,0.32071,0.43493,0.044059,-0.045235,-15.187,2.0089,0.54056,0.11337,0.12742,-0.069661,-0.046433,-0.0019715,408.89,241.78,0.0095486,412.44,295.11,224,0.010634,0.015191,-0.50394,-0.13845,0.075376,0.064434,-0.020718,normal
-3.9967,0.31626,5.0719,1.4745,0.73323,0.51881,0.7483,0.5266,-0.035254,-6.6593,1.8589,0.62834,0.45427,0.25226,-0.075775,-0.066993,-0.013256,128,32,0.03125,424,128,238.55,0.02983,0.0625,-1.2804,-0.77175,0.1267,-0.031991,-0.081913,normal
-4.3179,-0.23302,6.0376,1.0376,0.07341,-0.11889,-0.38676,-0.44128,-0.0041546,-10.009,-0.96674,-0.49794,0.17447,0.18701,-0.060938,-0.10189,0.0099669,171.56,266.67,0.0073785,256,135.11,188.44,0.014323,0.019965,-0.4035,-0.12118,0.056976,0.05694,-0.003127,abnormal
-6.4688,0.37304,5.172,1.6057,0.62149,0.44396,0.26537,0.32936,-0.076315,-13.973,1.6143,0.097724,0.31089,0.24236,-0.046713,-0.069224,-0.0022736,153.33,168,0.011068,242.67,176,136,0.019206,0.031901,-0.53484,-0.071996,0.043901,0.038066,-0.013175,abnormal
-6.4269,0.15577,5.3671,1.6896,0.36815,0.25799,0.14642,0.2255,-0.037318,-11.293,1.0794,0.019446,0.29949,0.40915,-0.040919,-0.0377,0.001906,574,172,0.0039062,292,148,240,0.0078125,0.012451,-0.59048,-0.1466,0.044436,0.040756,-0.0060787,normal
-6.0206,0.25337,5.4808,1.5336,0.70642,0.27363,0.54385,0.1714,-0.040924,-18.588,2.9096,0.45984,0.11922,0.076654,-0.053001,-0.04309,-0.035424,337.45,148.36,0.0085227,379.27,197.82,189.09,0.014382,0.019176,-0.61467,-0.1122,0.077001,0.046854,-0.012252,normal
-1.4201,0.31174,5.8955,0.81908,0.32818,0.15137,0.13518,-0.0088955,-0.058388,-7.9701,2.0404,0.22471,0.0022909,0.10357,-0.023877,-0.014884,0.010975,240,182.86,0.0089286,313.14,251.43,242.29,0.0061384,0.013951,-0.40639,-0.11892,0.059158,0.048846,-0.012543,normal
-0.16342,0.27001,6.1792,0.82024,0.18508,0.0012895,0.3013,-0.076023,-0.11396,-3.9178,0.21183,0.12904,0.06553,0.29332,0.032345,-0.086971,-0.019814,448,266.67,0.0097656,141.33,277.33,149.33,0.015299,0.016602,-0.28525,-0.13595,0.035522,0.046599,0.00062581,normal
-3.0376,0.48781,5.0751,1.8368,0.93288,0.49017,0.45717,0.291,-0.079764,-10.62,1.8237,0.4406,0.44062,0.36929,-0.050954,-0.072179,0.019946,160,189.33,0.010091,133.33,128,101.33,0.016927,0.016439,-0.35688,-0.090034,0.057307,0.053514,-0.015317,abnormal
-4.3762,0.16301,6.1167,0.6112,0.15564,0.12982,0.35464,0.24983,-0.040419,-11.713,1.2152,0.34394,0.15911,0.22836,-0.052893,-0.058703,-0.015054,208.73,197.82,0.0060369,255.27,250.18,113.45,0.011719,0.017401,-0.34383,-0.11796,0.05259,0.052926,0.0019481,normal
-9.2716,0.17421,5.6144,1.1358,-0.25072,0.30843,0.12944,0.19547,-0.070305,-13.154,0.30633,0.13414,0.21617,0.3545,-0.023208,-0.089693,-0.01371,174.93,226.13,0.011979,278.4,151.47,106.67,0.015365,0.018359,-0.38134,-0.081719,0.046228,0.042555,-0.011818,normal
-1.9049,0.072362,5.6873,1.2224,0.30354,-0.025311,0.0030272,-0.271,-0.065828,-8.4748,0.44336,-0.09768,-0.047581,0.46418,-0.032109,-0.049025,0.0066565,391,248,0.0087891,339,120,120,0.0043945,0.019043,-0.35126,-0.11287,0.031234,0.034395,0.0097932,abnormal
-1.6888,0.13619,4.6639,1.9749,0.37889,0.28703,0.40078,0.24667,-0.089385,-5.2677,1.2324,0.3592,0.17579,0.3868,-0.053599,-0.048778,0.0074558,64,32,0.03125,4,64,512,0.052734,0.059659,-1.0688,-0.51061,0.16248,-0.040254,-0.00095687,normal
-1.7981,0.12617,5.5502,1.02,0.3786,0.46432,0.60112,0.32217,0.0015057,-3.902,1.965,0.32172,0.23104,0.06156,-0.012398,-0.033727,-0.018332,152,512,0.015625,634.18,256,75.636,0.059837,0.070312,-0.74612,-0.1443,0.11062,0.038445,0.092402,abnormal
-5.6948,0.22601,5.1756,1.559,0.76737,0.33711,0.83562,0.44502,0.0075418,-8.7621,2.3931,0.72428,0.3265,0.16207,-0.044192,-0.033805,0.019039,111.27,46.545,0.083807,1004.4,128,52.364,0.087358,0.046165,-1.2433,-0.53796,0.11595,0.025556,0.051367,normal
-3.5636,0.080421,5.401,1.2102,-0.25743,0.10291,-0.40305,0.087171,-0.046101,-4.8756,0.92152,-0.38619,0.157,0.24069,-0.051316,-0.034833,0.0029661,320,128,0.03125,1189.8,32,64,0.021307,0.044034,-0.80881,-0.10868,0.16315,0.075527,0.079853,normal
-3.2524,0.084825,5.5814,1.391,-0.11222,0.075003,-0.56975,0.24947,0.0050205,-8.9821,0.052679,-0.41225,0.13958,0.069694,-0.023493,-0.078672,0.0001572,437.33,177.78,0.015625,398.22,241.78,124.44,0.010417,0.017361,-0.36302,-0.14251,0.058202,0.063483,-0.0085105,normal
-5.6929,0.43601,5.0686,2.0264,1.1724,0.53853,0.52686,0.31488,-0.034772,-18.105,2.5309,0.67172,0.29752,0.18974,-0.070482,0.00045905,0.023261,284,192,0.0095215,153,184,144,0.0058594,0.021484,-0.54488,-0.11949,0.085541,0.043832,-0.027323,abnormal
-10.485,0.006345,5.6829,1.5182,0.75116,0.22073,0.62057,0.077105,-0.017663,-14.965,2.5791,0.67733,0.09816,-0.068641,0.00046256,-0.018636,-0.0060253,290,220,0.0085449,308,164,156,0.012207,0.021973,-0.41401,-0.1158,0.022807,0.038968,0.00086131,normal
-3.7633,0.38859,5.5817,1.1312,0.64545,0.40627,0.27829,0.2525,-0.024416,-15.887,1.5753,0.40106,0.30994,0.33398,-0.047115,-0.068932,-0.019853,293.71,242.29,0.0083705,253.71,141.71,329.14,0.011161,0.016462,-0.47711,-0.11161,0.065264,0.051345,-0.012335,normal
-5.4995,0.52833,6.0806,0.80835,0.18359,0.29549,0.50115,0.29163,-0.023502,-15.109,1.4454,0.63287,0.40562,0.33058,-0.071014,-0.050974,-0.0048996,206,248,0.0048828,427,136,96,0.02002,0.013428,-0.4209,-0.13696,0.057505,0.046222,-0.0045313,normal
-3.085,0.32785,5.3187,1.695,0.90531,0.48664,0.41388,0.47885,-0.085174,-11.333,1.2479,0.4406,0.40826,0.32475,-0.077162,-0.1023,0.018872,192,295.11,0.0073785,231.11,195.56,131.56,0.012153,0.015191,-0.33424,-0.1034,0.041665,0.041834,-0.0086317,normal
-4.6985,0.15775,5.3946,1.526,0.49539,0.018628,0.032656,-0.1243,-0.079713,-12.319,0.64441,0.10592,0.20993,0.45927,-0.044047,-0.06833,0.018863,202.67,291.56,0.0060764,266.67,170.67,177.78,0.013672,0.013889,-0.3933,-0.11796,0.042244,0.050862,-0.0019308,abnormal
-5.1524,0.31996,5.317,1.4358,0.80101,0.52263,0.020072,0.19201,-0.13562,-15.184,2.0486,0.71212,0.34743,0.16171,-0.024892,-0.0377,0.010948,494,116,0.0083008,383,320,180,0.016113,0.024414,-0.42367,-0.15446,0.061168,0.059848,-0.0079824,abnormal
-4.5384,-0.0055015,6.1823,0.72718,-0.06558,-0.28452,-0.24366,-0.26203,-0.0042306,-8.8301,1.0779,-0.24031,-0.28238,-0.0098621,-0.031023,-0.043399,0.021047,221.82,136.73,0.0081676,258.18,157.09,200.73,0.01456,0.020774,-0.6613,-0.086344,0.066922,0.040926,-0.012053,normal
-4.9669,0.14265,5.8172,0.97732,0.39808,0.16729,0.55582,0.14064,-0.025893,-11.915,3.1051,0.58528,0.11118,0.02438,-0.057345,-0.034716,-0.0073058,216,184,0.010742,313,144,184,0.014893,0.016602,-0.47318,-0.09103,0.035808,0.037938,-0.0032368,abnormal
-7.03,0.27987,5.1485,1.9777,0.92336,0.40087,0.51423,0.24455,-0.067361,-17.034,1.429,0.59203,0.065577,0.24699,-0.011935,-0.025736,-0.010009,428.44,117.33,0.0065104,539.56,277.33,273.78,0.017361,0.010851,-0.58879,-0.12809,0.078316,0.0547,-0.015898,normal
-5.6528,0.31316,5.6682,1.451,0.5419,0.20181,0.4509,0.17626,-0.069412,-11.906,2.3705,0.57711,0.22739,0.22406,-0.089673,-0.069825,0.0093014,171.56,231.11,0.0078125,292.89,206.22,117.33,0.0073785,0.012804,-0.36696,-0.14418,0.049537,0.054687,-0.0022937,abnormal
-3.6743,0.42163,5.7692,1.5033,0.76308,0.27885,0.53864,0.21993,-0.10214,-10.193,1.8326,0.57218,0.29044,0.21567,-0.023364,-0.028691,0.011654,212,324,0.0041504,260,116,164,0.0097656,0.011719,-0.48797,-0.054867,0.028856,0.041559,0.0081822,normal
-4.481,0.18637,6.0358,0.97954,0.23453,0.017332,-0.037299,0.075624,-0.0044607,-14.25,1.1931,-0.053825,0.049436,0.2138,-0.028811,-0.027203,-0.011163,293.33,334.22,0.0069444,307.56,167.11,113.78,0.013672,0.017361,-0.42178,-0.0896,0.050954,0.03519,-0.0072618,normal
-8.3195,-0.3011,5.9092,0.98781,0.14522,-0.21495,0.049786,-0.25876,-0.0006332,-13.343,1.2865,0.11486,-0.29232,-0.0549,0.023877,-0.021611,0.0017911,212,200,0.010742,172.67,181.33,192,0.015299,0.019694,-0.39204,-0.10689,0.068391,0.061971,-0.006972,normal
-2.7492,0.15963,5.7717,0.99458,-0.27973,0.19113,-0.2139,0.10764,-0.064126,-10.313,-0.43926,-0.32565,0.10234,0.14828,-0.0087942,-0.023952,0.031043,350.22,248.89,0.01237,256.89,167.11,174.22,0.0099826,0.018229,-0.5175,-0.1396,0.080153,0.060264,-0.015911,abnormal
-5.6586,0.27911,5.3777,1.484,0.69288,0.46284,0.38203,0.29294,-0.0048759,-13.556,2.1023,0.21577,0.25456,0.41498,-0.079017,-0.085313,-0.012037,243.43,384,0.0050223,226.29,118.86,114.29,0.014509,0.012835,-0.50294,-0.082282,0.042684,0.032486,-0.0042248,normal
-4.4248,0.036033,5.4597,1.3423,0.30682,0.095431,-0.24465,-0.048706,-0.022408,-8.3465,-0.19561,-0.25571,0.14441,0.2653,-0.028445,-0.078977,0.016994,238,168,0.0075684,349,200,124,0.014648,0.016113,-0.49862,-0.11272,0.078601,0.051475,-0.0085428,abnormal
-6.1939,0.17444,5.4694,1.5163,0.66901,0.19892,0.72587,0.2121,-0.025519,-15.205,3.0993,0.67419,0.17558,0.023589,-0.074462,-0.051878,-0.002902,136,205.71,0.0053013,256,228.57,137.14,0.015904,0.025112,-0.52535,-0.10544,0.06193,0.045468,-0.0081671,normal
-15.436,0.22038,5.9259,0.61302,0.018784,0.27564,-0.386,0.084385,-0.074167,-20.602,0.80277,-0.44839,0.069723,0.31449,-0.055096,0.023678,0.011739,383,220,0.01123,328.5,240,240,0.01123,0.018066,-0.54858,-0.083427,0.032048,0.018418,-0.0079167,normal
-0.36806,0.042796,5.0388,1.6349,-0.52832,0.18455,-0.54181,0.28426,-0.02854,-1.762,0.070327,-0.56535,0.20341,0.3297,-0.012256,-0.0087682,-0.0064002,600,32,0.03125,920,256,465.45,0.031605,0.023438,-1.0946,0.05449,0.093677,0.13637,-0.082431,normal
-11.737,0.24914,6.0476,1.0845,0.084354,0.31562,-0.23194,0.21652,-0.021228,-15.168,1.2916,-0.25992,0.28756,0.076597,-0.019229,-0.04417,0.017136,348,400,0.010498,250,216,196,0.010742,0.012939,-0.66966,-0.061774,0.038751,0.010772,0.016328,normal
-4.1173,0.28134,4.8876,1.8072,0.87749,0.44262,0.99704,0.42554,-0.033276,-7.23,2.4066,0.79542,0.38249,0.14383,-0.077753,-0.023234,0.0072472,1352,32,0.0625,0,256,157.09,0.039773,0.039062,-0.78807,-0.25128,-0.063545,0.18168,0.10123,abnormal
-6.0633,0.49234,5.1679,1.9846,1.1249,0.49248,0.59127,0.19817,-0.045878,-18.824,2.3962,0.65485,0.22685,0.070834,-0.048946,-0.031127,-0.017478,278,192,0.01001,206,168,164,0.0095215,0.021973,-0.66349,-0.049048,0.049227,0.040747,-0.011026,abnormal
-5.1534,0.27593,5.2218,1.3346,0.64246,0.25514,-0.026911,-0.079066,-0.0023462,-15.103,2.8644,0.54526,0.25791,0.13801,-0.015001,-0.0039098,-0.012428,230.86,246.86,0.0080915,252.57,132.57,246.86,0.020089,0.017299,-0.54386,-0.10455,0.067206,0.061633,-0.026841,abnormal
-1.6228,0.1869,5.7009,1.2332,0.41584,0.27613,-0.25503,0.053769,0.0039904,-6.164,1.4938,-0.23722,-0.040787,0.16451,0.0045842,0.0066951,0.029344,480,219.43,0.0055804,528,237.71,96,0.0083705,0.015067,-0.31415,-0.13849,0.028604,0.037111,0.016139,normal
-4.7804,0.44319,5.6562,1.5218,0.23006,0.32858,-0.22585,0.28683,-0.11105,-9.5653,0.23441,-0.31769,0.19549,0.41282,-0.011534,-0.068644,-0.0408,182.86,228.57,0.0041853,201.14,214.86,123.43,0.010603,0.021763,-0.50489,-0.11066,0.028112,0.032379,0.009655,normal
-13.864,0.35506,5.3975,1.457,0.50697,0.29051,0.19795,0.40331,-0.12802,-20.989,1.3412,0.10423,0.37181,0.37172,0.025039,-0.09012,0.012495,552,224,0.0069754,301.14,283.43,146.29,0.01144,0.014509,-0.38269,-0.1527,0.055619,0.06636,-0.011161,normal
-2.3198,-0.00099018,5.6225,1.0571,0.16562,0.00098301,0.07181,-0.036585,-0.039331,-5.1531,0.72678,0.015505,-0.0030293,0.22345,-0.0037152,-0.040301,-0.0082818,465.45,512,0.021484,768,64,46.545,0.024148,0.020597,-0.57546,-0.022957,-0.013529,0.076597,0.010433,abnormal
-6.7813,0.059864,5.3398,1.0662,0.12717,0.132,0.1786,0.18031,-0.052689,-7.1958,0.77253,0.078982,0.086532,0.19043,-0.024899,-0.033345,0.0050918,736,512,0.042969,0,64,256,0.050781,0.044922,-0.62965,0.2088,-0.033986,0.14454,-0.0023682,normal
-5.024,0.12711,5.3806,1.1522,0.61384,0.3003,0.55107,0.26612,-0.011446,-7.3171,2.5797,0.53631,0.20655,0.11713,-0.06269,-0.022175,0.018689,52,64,0.078125,736,32,206.55,0.060369,0.0625,-0.63125,-0.19464,0.085622,0.098339,-0.019848,normal
-1.9984,-0.0011643,5.4856,1.1501,-0.51683,0.049489,-0.45509,0.0062759,-0.052818,-3.1218,0.065947,-0.48616,0.040439,0.20021,-0.01645,-0.063279,-0.0088241,16,128,0.03125,400,325.82,32,0.03125,0,-0.66565,0.089151,0.15945,0.034845,-0.10367,normal
-3.3795,0.2872,5.3637,1.6899,0.82621,0.34404,0.96154,0.353,-0.023468,-9.4891,3.0463,0.9332,0.3257,0.099704,-0.069117,-0.030769,-0.00045252,201.6,214.4,0.0066406,309.6,83.2,220.8,0.014648,0.016016,-0.34253,-0.1207,0.033147,0.032486,0.008351,normal
-5.3878,0.40775,5.2763,1.7478,0.93043,0.35381,0.61325,0.16807,-0.065562,-12.491,2.1288,0.66633,0.33528,0.20716,-0.004101,-0.047315,-0.039942,240.57,166.86,0.007673,218.86,198.86,203.43,0.020926,0.017997,-0.34842,-0.12416,0.049859,0.050694,-0.007225,normal
-4.4475,0.39385,5.2003,1.5703,0.81223,0.30135,0.74817,0.28883,-0.077787,-12.945,3.0281,0.83063,0.23309,0.06179,-0.026503,-0.022291,-0.011013,214.22,145.78,0.011719,280,149.33,110.22,0.010851,0.010417,-0.63552,0.00060342,0.012398,-0.00067923,0.022208,normal
-8.3,0.21632,5.5959,1.2818,0.66613,0.43127,0.41614,0.2959,-0.096736,-15.248,1.7838,0.44436,0.33897,0.29941,-0.077286,-0.084165,0.020405,418.91,139.64,0.0074574,311.27,244.36,209.45,0.010476,0.014027,-0.37427,-0.13412,0.046619,0.053136,-0.0025203,normal
-3.304,0.42841,4.9192,1.9517,1.1003,0.57845,0.53206,0.32084,-0.081307,-11.945,1.9775,0.52193,0.34826,0.25001,-0.087894,-0.053775,-0.012803,317.09,189.09,0.010476,127.27,226.91,183.27,0.010121,0.015803,-0.48912,-0.07127,0.018024,0.020946,0.0093496,abnormal
-19.048,0.20882,5.8359,1.3889,0.40313,0.39793,-0.0050774,0.30423,-0.087467,-24.097,1.6465,0.046614,0.36262,0.39219,-0.07656,-0.074447,0.0025472,304,252,0.0065918,288,248,244,0.010986,0.013672,-0.22493,-0.12425,0.019905,0.034547,0.0091374,normal
-1.4973,0.42283,5.6261,1.5296,0.47238,0.13134,0.66232,0.42939,-0.063049,-11.056,2.4297,0.70506,0.3454,0.14556,-0.0030499,-0.034776,0.020618,372.57,201.14,0.0069754,121.14,256,246.86,0.0080915,0.016183,-0.47031,-0.13272,0.067259,0.056144,-0.020621,normal
-6.237,0.36273,5.3032,1.2725,0.55095,0.32253,0.66361,0.32718,-0.018484,-15.239,2.4331,0.6135,0.30156,0.18605,-0.052835,-0.057624,-0.013691,225.33,245.33,0.007487,498.67,160,362.67,0.013997,0.011393,-0.36798,-0.15368,0.040943,0.049515,-0.002653,abnormal
-0.88119,0.19965,5.5402,1.4368,0.68841,0.31369,-0.073889,0.02346,-0.055184,-7.779,1.1398,-0.046953,0.10759,0.32108,-0.020426,-0.063509,0.012886,325.71,320,0.0066964,381.71,173.71,320,0.0064174,0.023996,-0.31279,-0.15106,0.038686,0.052862,0.00070523,normal
-4.9708,0.091921,5.3574,1.4763,0.64239,0.25145,0.62683,0.19394,-0.023152,-8.0038,2.6905,0.55318,0.16261,0.097068,-0.011796,-0.00057989,-0.001989,784,256,0.019531,1088,119.27,93.091,0.033381,0.051136,-0.82574,-0.28498,-0.017134,0.15143,0.011801,normal
-3.382,0.26413,5.3438,1.7133,0.97307,0.4687,0.16712,0.13806,-0.035191,-8.9358,1.5252,0.22079,0.16658,0.22701,-0.030614,-0.050358,-0.017637,438,200,0.0068359,213,320,156,0.01123,0.011475,-0.37997,-0.15998,0.04412,0.052678,-0.00213,normal
-1.3766,0.52678,5.6216,1.0586,0.50846,0.37554,0.34354,0.15163,-0.055609,-5.1428,1.6678,0.67681,0.50545,-0.20524,-0.084954,0.021098,-0.01268,0,512,0.066406,256,512,256,0.019531,0.03125,-0.6662,-0.15162,0.030999,0.11161,0.059307,abnormal
