LPC_Coefficient5,LPC_Coefficient4,atomFreq6,atomFreq5,atomFreq7,atomFreq8,atomFreq9,atomFreq10,LPC_Coefficient6,atomFreq4,LPC_Coefficient9,atomFreq13,atomFreq3,LPC_Coefficient2,atomFreq11,LPC_Coefficient10,atomFreq14,atomFreq12,LPC_Coefficient8,atomFreq2,LPC_Coefficient14,atomFreq15,LPC_Coefficient15,atomFreq1,atomLen6,LPC_Coefficient11,atomLen7,atomLen5,atomLen8,LPC_Coefficient3,atomLen4,atomLen9,LPC_Coefficient7,atomLen1,atomLen11,LPC_Coefficient13,atomLen13,LPC_Coefficient12,atomLen3,atomLen10,atomPos4,atomPos3,atomLen2,atomPos1,atomPos2,atomAmp2,atomPos5,atomLen15,atomPos11,atomAmp1,atomAmp3,atomPos14,LPC_Coefficient16,atomLen14,atomLen12,atomPos6,atomPos15,atomPos8,atomPos12,atomAmp4,atomPos10,atomPos9,atomPos7,atomPos13,atomAmp5,atomAmp6,Class
0.026779,-0.048832,0.0046575,0.0066106,0.0069111,0.013221,0.0069111,0.012169,0.041674,0.0085637,0.007074,0.017278,0.0073618,-0.71445,0.020132,0.0032944,0.010667,0.013522,0.021613,0.004357,0.0071976,0.014123,0.011976,0.0042067,199.38,0.0031138,292.92,221.54,137.85,-0.091197,221.54,189.54,0.036754,246.15,125.54,0.0057771,214.15,0.004562,184.62,196.92,304.62,316.31,305.23,225.23,172.31,6.0999,275.08,204.31,380.92,7.7326,4.3106,220.31,0.007204,209.23,258.46,236,389.54,292.92,297.23,3.3248,223.38,365.54,193.85,381.54,2.2098,1.8877,normal
-0.055702,-0.11743,0.010851,0.0065104,0.0088976,0.011502,0.0071615,0.0082465,-0.014389,0.0067274,0.046291,0.0099826,0.0058594,-0.49104,0.014106,0.04432,0.010634,0.011502,0.037932,0.0036892,-0.00056785,0.023003,-0.0006136,0.0034722,266.67,0.028851,298.67,252.44,334.22,-0.15456,184.89,145.78,0.017144,291.56,213.33,0.0043649,117.33,0.015922,263.11,295.11,333.33,401.78,298.67,154.67,277.33,5.855,525.33,167.11,345.78,8.0094,4.6072,480.89,-0.0041794,156.44,184.89,339.56,479.11,404.44,425.78,4.035,328.44,631.56,184.89,622.22,4.0158,3.0815,normal
-0.076312,-0.1454,0.005127,0.0053711,0.0048828,0.0095215,0.0092773,0.0056152,-0.02129,0.0073242,0.052498,0.017822,0.0063477,-0.31,0.0063477,0.050882,0.014893,0.015869,0.041572,0.0043945,0.0017403,0.016113,-0.0091296,0.0029297,260,0.042522,212,264,216,-0.22494,152,272,0.017929,256,292,0.015384,176,0.029766,280,124,456,129,304,152,218,5.4985,331,120,456,6.0316,4.286,464,-0.015507,220,176,208,599,205,399,2.9681,335,334,471,202,2.1684,2.1906,abnormal
0.014102,-0.1113,0.0035807,0.0087891,0.0071615,0.0094401,0.0071615,0.0078125,0.071615,0.0065104,0.038417,0.010417,0.0048828,-0.58531,0.011719,0.016722,0.017578,0.0084635,0.063243,0.0058594,-0.016778,0.014323,-0.0042116,0.0045573,277.33,0.0010817,192,298.67,272,-0.31327,170.67,128,0.080508,320,192,-0.016632,165.33,-0.0097705,298.67,229.33,21.333,400,362.67,138.67,360,7.3033,242.67,101.33,373.33,10.468,7.1538,178.67,0.027097,165.33,122.67,440,606.67,176,498,6.528,556,376,538.67,388,4.3012,3.0942,normal
-0.036024,-0.10379,0.0090681,0.0055804,0.010463,0.012277,0.0096261,0.0065569,0.011259,0.0069754,0.050396,0.029576,0.0061384,-0.29382,0.011579,0.047475,0.023717,0.013253,0.048963,0.0050223,-0.0060618,0.015485,-0.012587,0.0069754,118.86,0.038761,249.14,171.43,210.29,-0.19238,269.71,187.43,0.037479,210.29,187.43,0.0085979,102.86,0.025121,246.86,134.86,96,241.14,246.86,57.143,325.71,3.6182,166.86,166.86,322,7.0232,2.7266,262.29,-0.0067217,93.714,212.57,266.29,248.57,267.43,286.29,1.9272,317.14,283.43,106.29,159.43,1.3714,1.0353,normal
-0.014864,-0.11055,0.0058594,0.0058594,0.010324,0.017299,0.0094866,0.011998,0.034808,0.0044643,0.020929,0.011161,0.0055804,-0.42323,0.0094866,0.0082235,0.015625,0.016183,0.038616,0.0033482,-0.0032084,0.010324,0.002197,0.0047433,338.29,-0.00031872,306.29,301.71,109.71,-0.2511,265.14,242.29,0.047709,237.71,160,-0.0046269,178.29,-0.0038777,292.57,292.57,360,123.43,228.57,379.43,484.57,5.0904,499.43,242.29,508.57,7.5413,4.5111,491.43,0.014559,237.71,141.71,360,483.43,310.86,349.71,3.4867,509.71,470.86,597.71,216,2.6467,2.0721,abnormal
-0.073463,-0.13312,0.0043403,0.0043403,0.0073785,0.0075955,0.0093316,0.0086806,-0.027266,0.0049913,0.037181,0.012153,0.0047743,-0.27369,0.0073785,0.039616,0.016059,0.011285,0.025004,0.0017361,0.0078838,0.018663,-0.0025631,0.0030382,224,0.037642,213.33,174.22,256,-0.20217,231.11,188.44,0.0048923,426.67,117.33,0.019886,167.11,0.030604,284.44,81.778,279.11,188.44,248.89,181.33,189.33,6.0405,352,149.33,547.56,11.054,4.7885,97.778,-0.0092414,280.89,170.67,256.89,306.67,408.89,222.22,3.6971,286.22,330.67,346.67,488.89,2.8709,2.2931,normal
-0.074848,-0.1408,0.0086806,0.0075955,0.0093316,0.010851,0.014106,0.010417,-0.025296,0.0069444,0.035345,0.0073785,0.0043403,-0.30835,0.014106,0.035675,0.017144,0.01237,0.025646,0.0034722,0.006636,0.01888,0.0011502,0.0045573,170.67,0.032355,241.78,291.56,195.56,-0.22095,174.22,202.67,0.0071068,312.89,231.11,0.015777,195.56,0.025211,216.89,256,232.89,362.67,284.44,407.11,274.67,6.8721,159.11,163.56,352.89,8.8608,4.714,383.11,0.0022263,188.44,224,556.44,239.11,307.56,302.67,4.6956,374.22,329.78,126.22,383.56,3.4334,2.8046,abnormal
-0.061868,-0.14095,0.0044922,0.0078125,0.0095703,0.010547,0.0089844,0.011719,-0.0023879,0.0085938,0.063262,0.0080078,0.0046875,-0.34243,0.010156,0.055598,0.023438,0.01875,0.057151,0.0027344,-0.011805,0.010156,-0.022293,0.003125,176,0.04206,243.2,198.4,227.2,-0.23623,262.4,201.6,0.036711,243.2,172.8,0.0050007,294.4,0.024134,300.8,140.8,232.8,208,243.2,225.6,367.2,5.118,94.4,220.8,350.4,7.219,3.5813,251.2,-0.022632,163.2,195.2,489.6,348.8,252.8,260.8,3.2654,394,151.2,320,275.2,2.6252,1.9353,normal
-0.081206,-0.13052,0.0072545,0.0047433,0.0025112,0.0044643,0.0089286,0.0069754,-0.038329,0.0041853,0.037955,0.014509,0.0033482,-0.23593,0.010603,0.045893,0.012277,0.011161,0.021591,0.0047433,0.0096605,0.018415,-0.0088725,0.0041853,137.14,0.046138,160,278.86,228.57,-0.18327,237.71,146.29,-0.0038152,384,265.14,0.026645,256,0.039381,118.86,283.43,324.57,593.14,256,272,404.57,6.5474,294.86,182.86,361.14,8.3519,4.6943,406.86,-0.025438,118.86,109.71,84.571,326.86,641.14,548.57,4.3034,344,417.14,258.29,441.14,3.1657,2.6752,normal
-0.028069,-0.077662,0.0082465,0.0058594,0.0069444,0.010851,0.0067274,0.010851,-0.0049572,0.0082465,0.042566,0.015625,0.0086806,-0.44805,0.017361,0.049034,0.021701,0.011068,0.026631,0.0060764,-0.017707,0.018446,-0.021614,0.0073785,145.78,0.044433,206.22,248.89,184.89,-0.19041,163.56,213.33,0.010709,241.78,113.78,0.002369,174.22,0.026763,142.22,192,405.33,454.22,341.33,51.556,176,6.0817,316.44,195.56,289.78,9.8178,4.5277,326.22,0.0021285,202.67,202.67,216,161.78,303.11,226.67,3.6712,212.44,360,459.56,295.11,3.0967,2.3641,normal
0.20778,0.094639,0.03125,0.036577,0.039062,0.0097656,0.03125,0.027344,0.066597,0.037642,0.16199,0.0014205,0.0625,-0.25829,0.078125,0.064748,0.069602,0.078125,0.0069054,0.03125,0.064963,0.09233,-0.021028,0.03125,32,0.10048,128,133.82,512,0.34626,154.18,43.636,0.16025,32,64,-0.0024103,34.909,-0.013612,64,512,567.64,584,32,368,552,2.811,540.36,64,696,3.1401,2.9865,840.73,0.041605,64,64,664,555.64,0,928,2.8818,0,1306.2,398.55,510.55,2.7802,2.7238,abnormal
-0.032535,-0.12321,0.0044643,0.0066964,0.0089286,0.010603,0.0078125,0.0078125,0.017567,0.0058594,0.033541,0.0083705,0.0030692,-0.50143,0.0036272,0.021519,0.0055804,0.0094866,0.041347,0.0047433,-0.012155,0.010324,-0.0060019,0.0044643,288,0.0090515,219.43,237.71,178.29,-0.2702,301.71,384,0.038826,475.43,164.57,-0.0095999,205.71,-0.0018242,338.29,224,201.14,306.29,292.57,201.14,304,8.0552,688,187.43,371.43,11.097,5.7998,362.29,0.014189,164.57,297.14,494.86,520,572,246.86,4.5003,272,329.14,265.14,649.14,4.1178,2.8815,abnormal
-0.024464,-0.11882,0.0071615,0.0073785,0.0084635,0.0069444,0.010851,0.011719,0.028169,0.0060764,0.047655,0.012804,0.0058594,-0.39311,0.0099826,0.030969,0.013455,0.01237,0.055649,0.0049913,0.0017803,0.02105,0.0048552,0.0034722,163.56,0.017964,252.44,227.56,202.67,-0.2436,142.22,167.11,0.053207,355.56,302.22,0.0028889,195.56,0.0083643,327.11,113.78,424.89,199.11,199.11,204.44,266.67,4.78,256.89,245.33,293.33,7.6591,3.9581,379.56,0.011499,181.33,156.44,328.89,354.67,264.89,271.11,3.4521,372.44,95.556,323.56,195.56,2.4034,1.7851,normal
0.032376,-0.040363,0.0058594,0.0046387,0.013672,0.0087891,0.014648,0.012695,0.043221,0.0087891,0.034961,0.017578,0.0092773,-0.65281,0.011475,0.038201,0.019287,0.016113,0.03075,0.0097656,-0.019515,0.021484,-0.017961,0.011963,240,0.032758,76,220,296,-0.24467,240,152,0.034352,216,216,-0.0046704,220,0.016196,256,172,324,296,184,135,383,41.079,522,88,367,56.306,36.987,330,0.0032756,264,120,417,416.5,489,317,33.042,404,340,262.5,335,23.732,20.317,normal
-0.025631,-0.11165,0.0056641,0.0066406,0.011914,0.0046875,0.016016,0.0076172,0.026399,0.0089844,0.049055,0.0125,0.0046875,-0.40578,0.011328,0.032851,0.013867,0.013281,0.055405,0.0066406,-0.0095249,0.020508,-0.0040641,0.010937,195.2,0.017258,236.8,230.4,204.8,-0.23676,224,160,0.050899,179.2,102.4,-0.0064199,166.4,0.0033085,217.6,169.6,303.2,375.2,249.6,16,176,4.546,162.4,121.6,414.4,7.6518,3.5686,247.2,0.010625,246.4,268.8,211.2,244.8,283.2,443.2,3.0358,278.4,336,199.2,366.4,2.5713,1.6282,normal
-0.045277,-0.12365,0.011719,0.01144,0.0097656,0.0053013,0.0089286,0.0053013,0.004704,0.0089286,0.051253,0.0078125,0.0041853,-0.37984,0.013393,0.036385,0.028181,0.016741,0.045092,0.0061384,-0.0099451,0.014509,-0.0066307,0.0072545,160,0.025739,164.57,246.86,228.57,-0.23449,256,201.14,0.032583,256,82.286,-0.0033678,278.86,0.010535,182.86,214.86,292.57,420.57,384,164.57,214.86,5.1032,148.57,73.143,289.14,6.7583,3.9215,392,0.0038982,205.71,338.29,520,598.86,168,258.29,3.2781,362.29,321.14,474.29,368,2.4853,1.8112,normal
0.023024,-0.079462,0.0080566,0.0073242,0.0048828,0.0087891,0.0043945,0.0056152,0.06391,0.0048828,0.037615,0.013428,0.0046387,-0.63499,0.0068359,0.014421,0.018066,0.011719,0.059562,0.0046387,-0.019564,0.010498,-0.0057102,0.0043945,384,-0.0046767,164,196,128,-0.27113,216,236,0.07227,208,108,-0.022672,240,-0.017571,296,128,453,302,272,100,298,6.1075,248,216,314.5,8.1357,3.4713,330,0.021165,124,144,272,362,515,492,3.1578,297.5,222.5,447,467,2.3118,1.8659,normal
-0.022463,-0.098645,0.0083705,0.0066964,0.0050223,0.011161,0.0097656,0.010045,0.026594,0.0044643,0.017836,0.017299,0.0050223,-0.39729,0.015067,0.022466,0.035714,0.016183,0.04066,0.0041853,-0.0089932,0.010045,-0.0025277,0.0044643,187.43,0.010437,169.14,160,155.43,-0.22458,196.57,164.57,0.04186,374.86,128,-0.0062197,260.57,0.00017922,256,155.43,396.57,292.57,182.86,37.714,213.71,7.457,418.29,150.86,281.14,12.225,7.7612,458.29,0.015667,82.286,246.86,301.71,400,405.14,85.714,4.3968,265.14,294.86,222.86,241.14,3.9305,2.838,normal
-0.0088157,-0.12114,0.011719,0.0058594,0.0085449,0.0087891,0.01123,0.0065918,0.050841,0.0095215,0.040232,0.016357,0.0056152,-0.52374,0.017578,0.023345,0.012695,0.017578,0.063876,0.0073242,-0.015268,0.0095215,-0.0051443,0.0078125,128,0.0025923,176,320,180,-0.29205,272,188,0.070574,208,116,-0.017114,148,-0.011125,272,192,244,418,152,176,427,6.9426,250,236,535,10.269,5.4947,228.5,0.014016,112,120,470,415,364,331,4.2603,326.5,236,415,495.5,3.2104,3.294,abnormal
-0.055298,-0.13564,0.0062145,0.0060369,0.009233,0.010476,0.0095881,0.010476,-0.011386,0.0072798,0.041176,0.012429,0.0044389,-0.45424,0.0099432,0.04094,0.01456,0.011541,0.037621,0.004794,0.0031533,0.021662,-0.0059345,0.004794,154.18,0.035631,162.91,142.55,235.64,-0.16276,232.73,133.82,0.020844,203.64,168.73,0.014191,113.45,0.024818,273.45,142.55,278.55,300.36,238.55,232,155.64,5.0791,260.36,110.55,201.45,6.4143,3.3983,380,-0.0087215,125.09,157.09,341.82,455.27,234.91,336.73,3.0593,372,332.36,267.64,418.18,2.165,1.8974,normal
0.31248,-0.19044,0.07777,0.074574,0.03125,0.03125,0.09375,0.046875,0.05489,0.0625,0.098101,0.048295,0.058594,-0.70448,0.06108,0.099851,0.043501,0.044034,0.056001,0.088068,0.0043023,0.058239,0.022777,0.0625,133.82,0.097645,512,154.18,32,0.77618,32,32,0.22733,64,128,0.094548,232.73,0.0095701,256,64,1244,640,37.818,1056,101.09,2.794,1081.8,52.364,170.18,2.8962,2.6228,592,0.049618,430.55,477.09,1138.2,374.18,16,634.18,2.2438,176.73,412,640,605.09,2.1815,2.1168,abnormal
-0.041932,-0.14744,0.0069754,0.0033482,0.0061384,0.0072545,0.0078125,0.015625,0.017543,0.0027902,0.050241,0.021205,0.0055804,-0.46493,0.0078125,0.040341,0.013393,0.012835,0.054439,0.0027902,-0.013017,0.010045,-0.021879,0.0039062,297.14,0.029272,219.43,164.57,228.57,-0.28948,224,137.14,0.047113,329.14,246.86,0.0013587,251.43,0.016306,283.43,137.14,390.86,201.14,210.29,187.43,481.14,6.3639,317.71,237.71,269.71,10.627,4.7505,410.86,-0.018703,242.29,160,316,586.29,262.86,353.14,3.6015,134.86,450.29,309.71,401.14,3.2434,2.6104,abnormal
0.34898,-0.22366,0.025213,0.025568,0.0625,0.03125,0.027344,0.052557,-0.1943,0.03125,0.055011,0.039773,0.046875,-0.92334,0.053267,-0.0094281,0.046165,0.0625,0.037509,0.03125,-0.061367,0.041193,0.029673,0.039062,512,0.03388,128,512,64,0.64144,64,256,0.1266,128,110.55,0.053863,66.909,-0.00082474,256,49.455,1008,1024,128,720,1248,3.6227,512,104.73,161.82,4.0591,3.5899,711.27,-0.0045902,93.091,32,576,421.82,1368,84.727,3.2931,278.91,544,704,788.73,3.3112,3.304,normal
-0.064294,-0.1284,0.005127,0.0078125,0.0073242,0.012451,0.0092773,0.0070801,-0.0107,0.0041504,0.028816,0.012451,0.0026855,-0.40592,0.0065918,0.047185,0.016602,0.0046387,0.028719,0.0026855,0.0020964,0.010254,-0.01829,0.0053711,160,0.045098,184,296,232,-0.24055,256,216,0.01362,288,200,0.022708,312,0.036496,208,228,255,244,368,70,296,6.2839,144,152,502,10.337,4.1673,287,-0.032472,136,212,336,335,227,457,3.1028,336.5,310,388,396,2.4274,2.0068,normal
-0.0031168,-0.10249,0.0087891,0.0066406,0.0095703,0.014453,0.015234,0.015039,0.052311,0.0068359,0.053931,0.017188,0.010937,-0.46967,0.010352,0.037104,0.013281,0.017578,0.070566,0.011719,-0.018801,0.016602,-0.017956,0.0058594,224,0.018543,227.2,182.4,204.8,-0.25361,185.6,156.8,0.073102,422.4,166.4,-0.010882,185.6,0.002229,115.2,163.2,291.2,132.8,204.8,89.6,145.6,6.6045,251.2,204.8,368,8.9661,4.8534,332.8,-0.0041511,291.2,115.2,185.6,193.6,264.8,291.2,4.5065,182.4,226.4,172,83.2,3.8626,3.3298,normal
-0.0032953,-0.1047,0.0058594,0.0078125,0.02567,0.010045,0.0058594,0.0080915,0.052035,0.0053013,0.048606,0.020647,0.0072545,-0.48904,0.015067,0.032083,0.0094866,0.014509,0.067641,0.0047433,-0.017216,0.021205,-0.01212,0.0061384,283.43,0.013097,109.71,105.14,224,-0.26161,256,182.86,0.071709,228.57,219.43,-0.012981,155.43,-0.0022498,246.86,192,306.29,236.57,320,98.286,260.57,3.9085,397.71,210.29,301.71,6.6198,3.3433,136,0.0064687,251.43,242.29,260.57,331.43,448,181.71,2.2849,414.86,265.14,174.86,301.14,1.7186,1.5291,abnormal
0.028789,-0.050264,0.0083008,0.0058594,0.014893,0.015869,0.0078125,0.015869,0.060895,0.013184,0.033182,0.017334,0.012451,-0.67792,0.011719,0.017709,0.012695,0.011963,0.050178,0.011963,-0.0088262,0.010986,-0.010509,0.010498,240,0.0070649,272,276,156,-0.17806,160,188,0.063329,256,224,-0.0057375,292,-0.00019588,216,160,204,456,172,166,219,24.069,381,204,391,27.562,20.352,170.5,-0.013896,200,216,270,238.5,641,409,17.609,585.5,369,414,256.5,14.404,13.441,normal
-0.061279,-0.13136,0.010352,0.0035156,0.0050781,0.0078125,0.016797,0.016211,-0.0085132,0.011719,0.056112,0.015234,0.010156,-0.30437,0.0099609,0.0558,0.0125,0.01875,0.047182,0.0029297,-0.0015406,0.015234,-0.0115,0.0029297,252.8,0.047792,192,140.8,147.2,-0.21479,185.6,185.6,0.026776,313.6,252.8,0.015485,140.8,0.033287,249.6,236.8,495.2,146.4,259.2,91.2,262.4,9.9806,144.8,134.4,319.6,13.082,8.6454,252,-0.010769,227.2,150.4,326.8,215.2,482.4,311.2,8.2881,355.2,349.6,231.2,235.2,6.2598,5.082,normal
-0.031013,-0.13155,0.0078125,0.0043945,0.010742,0.0039062,0.0097656,0.012207,0.029941,0.005127,0.049523,0.011719,0.0065918,-0.45723,0.0073242,0.033179,0.013672,0.018799,0.060861,0.0046387,0.00023223,0.020996,0.00023745,0.0043945,208,0.01797,128,192,176,-0.27406,272,204,0.057554,216,192,0.0019473,168,0.0073943,336,248,462,366,408,166,186,15.534,134,164,623,14.889,11.006,412,0.00035429,124,156,540,347,565,424,9.1015,282,188,326,342,6.1847,6.6608,abnormal
0.09901,-0.029641,0.011502,0.0084635,0.011285,0.020399,0.0086806,0.015191,0.12579,0.011285,0.010058,0.015191,0.0071615,-0.75376,0.016059,-0.024068,0.019314,0.010851,0.043632,0.0086806,0.0085982,0.013021,0.0064726,0.015625,234.67,-0.024905,184.89,206.22,202.67,-0.30272,184.89,152.89,0.094701,128,167.11,0.0007837,167.11,-0.013197,284.44,241.78,194.67,348.44,234.67,40.889,311.11,11.842,319.11,167.11,382.67,15.363,9.7236,195.56,-0.0043759,220.44,330.67,211.56,346.67,266.67,235.56,6.9776,403.56,379.56,320,423.11,5.0325,3.9474,abnormal
-0.0017012,-0.06372,0.0069987,0.0076497,0.0058594,0.0079753,0.010417,0.019531,0.023503,0.0066732,0.049289,0.015299,0.0045573,-0.5658,0.016276,0.030101,0.02002,0.018392,0.052444,0.0048828,-0.014744,0.024414,-0.015768,0.0048828,184,0.020328,149.33,272,144,-0.19027,173.33,272,0.057916,330.67,154.67,-0.011389,202.67,0.0017284,176,85.333,316.67,202.67,373.33,145.33,145.33,8.1339,268,106.67,398.67,10.702,5.563,453.67,0.018982,128,205.33,355.33,183.67,199,228.67,3.6123,321.33,238.67,258.67,139.33,3.0991,2.6826,normal
-0.015468,-0.10664,0.0088976,0.0065104,0.0086806,0.014323,0.018229,0.010851,0.034279,0.0023872,0.043693,0.012587,0.0041233,-0.38681,0.013238,0.032862,0.014974,0.02105,0.05334,0.0073785,-0.024418,0.022569,-0.021791,0.0052083,234.67,0.019186,234.67,224,241.78,-0.23348,124.44,181.33,0.053627,327.11,220.44,-0.013724,174.22,0.0029216,209.78,135.11,285.33,269.78,270.22,197.33,216.89,5.5052,215.11,120.89,246.22,7.0257,3.9894,488.89,-0.0026226,138.67,181.33,351.11,328.89,342.22,135.11,2.4259,365.33,229.33,278.22,468.44,2.3869,2.0968,abnormal
-0.039212,-0.11939,0.010352,0.0070313,0.0089844,0.0089844,0.0091797,0.0087891,0.015665,0.0070313,0.035975,0.010547,0.0072266,-0.44417,0.013086,0.028187,0.013281,0.0099609,0.04057,0.0064453,0.0067529,0.01582,0.0063134,0.0048828,259.2,0.020638,169.6,211.2,134.4,-0.25321,192,227.2,0.036554,384,195.2,0.0096073,256,0.014463,185.6,195.2,296.8,406.4,268.8,156.8,224,4.8263,423.6,339.2,252.8,6.2409,3.9119,253.6,0.0091182,272,227.2,412,357.6,332,391.2,3.1084,343.2,437.6,240.8,138.4,2.7378,2.3479,normal
0.46434,-0.36814,0.064453,0.03125,0.03125,0.033203,0.019531,0.024148,-0.083073,0.054688,0.13296,0.03125,0.019531,-0.81769,0.042614,0.03597,0.0625,0.035511,0.028292,0.03125,-0.016812,0.14062,0.056431,0.046875,512,0.13376,32,32,512,0.84155,128,256,0.19311,64,55.273,0.10699,32,-0.0012751,256,119.27,640,1152,128,912,752,4.2636,12,64,1244.4,4.3316,3.6625,1260,0.016551,32,40.727,576,1360,0,1012,3.127,470.18,0,1112,416,3.6572,3.0377,normal
-0.010666,-0.091174,0.019043,0.015137,0.0083008,0.012207,0.010498,0.011719,0.047932,0.011719,0.049058,0.024658,0.0070801,-0.45705,0.012207,0.046293,0.015869,0.010498,0.056943,0.0036621,-0.012364,0.021729,-0.026264,0.0078125,160,0.03738,116,128,164,-0.24338,220,240,0.059639,128,216,0.0054016,152,0.023652,248,300,226,327,312,88,129,3.0157,238,196,414,7.6126,1.8565,150,-0.031047,160,148,352,322,134,215,1.7374,394,198,164.5,174,1.3364,1.0991,abnormal
-0.013784,-0.10337,0.011009,0.012429,0.010653,0.022017,0.011009,0.016513,0.041183,0.0095881,0.05778,0.012251,0.0072798,-0.36848,0.011186,0.041889,0.01527,0.01527,0.068009,0.011009,-0.014807,0.014915,-0.018745,0.012784,142.55,0.025543,125.09,168.73,148.36,-0.22449,279.27,119.27,0.065729,174.55,290.91,-0.0040295,162.91,0.010011,296.73,200.73,161.45,251.64,232.73,65.455,142.55,4.2487,231.27,98.909,144.73,5.5985,3.0846,212.36,-0.011685,128,101.82,280.73,384.36,114.18,267.27,2.3357,234.91,423.64,290.91,212,1.8556,1.5807,normal
-0.07373,-0.13878,0.010634,0.010417,0.0099826,0.0060764,0.012587,0.0088976,-0.023877,0.0045573,0.04129,0.01671,0.0073785,-0.29799,0.011285,0.04613,0.019531,0.015408,0.031702,0.0058594,0.0056252,0.011068,-0.010427,0.0071615,256,0.043501,170.67,234.67,295.11,-0.2156,199.11,135.11,0.010543,227.56,184.89,0.02203,177.78,0.035272,256,163.56,447.11,378.67,284.44,21.333,371.56,7.7467,183.11,220.44,393.78,10.35,6.4931,457.78,-0.02171,117.33,209.78,284.44,300.44,127.11,195.56,4.7639,610.22,442.67,344,370.67,3.8569,3.2692,abnormal
-0.013553,-0.12843,0.0089286,0.0053013,0.0075335,0.010045,0.012556,0.010045,0.053177,0.0047433,0.043992,0.0078125,0.0066964,-0.56107,0.0097656,0.017843,0.015067,0.016183,0.066863,0.0058594,-0.010299,0.012556,0.0055029,0.0072545,201.14,-0.0051963,187.43,265.14,297.14,-0.3102,329.14,329.14,0.074482,164.57,155.43,-0.019283,269.71,-0.018119,292.57,146.29,326.86,235.43,347.43,493.71,123.43,6.9311,166.86,214.86,200,7.7937,5.5817,372.57,0.023779,128,137.14,384,457.14,310.86,176,3.8311,457.14,395.43,348,384,2.976,2.2393,normal
0.37746,-0.26639,0.067472,0.088068,0.059304,0.023438,0.03125,0.03125,-0.13432,0.05451,0.14368,0.03125,0.021484,-0.98022,0.03125,-0.02618,0.034091,0.033381,-0.064456,0.035156,-0.015046,0.059659,0.06657,0.057884,93.091,0.15851,221.09,37.818,128,0.82993,512,128,0.19875,302.55,32,0.12619,32,-0.12099,512,128,104.73,256,256,154.18,224,2.8824,830.91,61.091,138.55,3.0025,2.8204,958.55,-0.011581,34.909,72.727,639.64,1341.5,736,129.82,2.774,992,1136,626.91,1284,2.4053,2.3741,normal
0.032867,-0.075873,0.014027,0.0079901,0.011364,0.011364,0.018111,0.014205,0.069532,0.011896,0.03096,0.012784,0.010653,-0.6191,0.018643,0.016192,0.019886,0.027344,0.051146,0.011541,-0.0088236,0.019886,-0.0038698,0.012607,133.82,0.007784,142.55,192,128,-0.2007,189.09,197.82,0.069942,221.09,206.55,-0.0052889,139.64,0.0014994,125.09,165.82,141.45,200.73,180.36,46.545,210.18,3.7136,384.73,165.82,119.27,5.0135,2.9104,325.82,0.01636,215.27,87.273,283.64,241.09,170.91,330.18,2.1921,240,182.55,357.82,229.82,1.7889,1.3152,normal
-0.031363,-0.1246,0.0082465,0.0080295,0.0086806,0.0073785,0.0078125,0.0060764,0.025692,0.0060764,0.048852,0.011068,0.0069444,-0.42207,0.014323,0.035966,0.013889,0.016276,0.057235,0.0045573,-0.0054384,0.015408,-0.013031,0.0073785,195.56,0.022724,209.78,206.22,209.78,-0.25578,327.11,145.78,0.05241,213.33,174.22,0.002523,209.78,0.011587,156.44,224,250.67,291.56,369.78,80,192,5.5023,353.78,224,231.56,8.5135,4.6902,330.67,-0.020181,156.44,238.22,263.11,302.22,434.67,198.22,3.7668,408,350.22,116.44,433.78,3.2381,2.415,normal
-0.0027865,-0.082702,0.0078125,0.0078125,0.0093316,0.013021,0.011068,0.010634,0.021311,0.0021701,0.020542,0.0080295,0.0069444,-0.42185,0.015842,0.018937,0.017361,0.016493,0.023578,0.0067274,0.019015,0.015191,0.0013585,0.0039062,312.89,0.023397,241.78,209.78,156.44,-0.21608,273.78,270.22,0.028166,341.33,167.11,0.027503,245.33,0.027925,163.56,192,404.44,474.67,348.44,311.11,167.11,4.4998,150.22,263.11,232.89,8.0422,3.3296,335.56,-0.02019,266.67,259.56,222.22,334.22,342.22,275.56,2.4751,445.33,232.89,243.56,321.33,2.0631,2.0662,normal
-0.051082,-0.099911,0.0067472,0.0071023,0.0081676,0.0081676,0.0085227,0.010653,-0.0062272,0.006392,0.022293,0.013672,0.0062145,-0.54155,0.012784,0.024006,0.018111,0.013849,0.01074,0.0039062,0.012422,0.017756,0.008719,0.0085227,288,0.02633,157.09,200.73,136.73,-0.020712,203.64,177.45,-0.00018553,279.27,180.36,0.019294,183.27,0.024215,221.09,197.82,173.82,178.18,279.27,13.091,317.09,6.273,215.27,119.27,126.55,10.545,4.5816,373.82,0.0085418,157.09,194.91,200,346.55,365.09,231.27,4.4064,233.45,310.55,215.64,249.82,3.7081,2.6391,abnormal
0.0095786,-0.069726,0.0069444,0.0067274,0.010417,0.012804,0.010851,0.010417,0.04715,0.0056424,0.029155,0.0095486,0.0052083,-0.56742,0.012587,0.025828,0.017144,0.018663,0.046408,0.0049913,-0.0010874,0.019097,-0.00068261,0.0034722,252.44,0.010994,110.22,199.11,220.44,-0.20369,220.44,152.89,0.054394,298.67,152.89,0.002978,131.56,0.0080177,220.44,252.44,266.67,297.78,256,136.89,104.89,11.211,426.67,92.444,220.44,14.651,10.076,153.78,0.00053764,216.89,142.22,309.33,262.22,174.22,321.78,6.5586,455.11,234.67,480,438.22,5.3656,4.3093,normal
